id,cogency_crowd,cogency_mean_crowd,effectiveness_crowd,effectiveness_mean_crowd,reasonableness_crowd,reasonableness_mean_crowd,overall_crowd,overall_mean_crowd,argumentative_crowd,argumentative_majority_crowd,cogency_experts,cogency_mean_experts,effectiveness_experts,effectiveness_mean_experts,reasonableness_experts,reasonableness_mean_experts,overall_experts,overall_mean_experts,argumentative_experts,argumentative_majority_experts,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority
u8FOkdr6PaR2WpVK23nd2Q,"(2, 'n/a', 'n/a', 3, 4, 4, 'n/a', 3, 4, 3, 2, 2, 'n/a', 2)",2.9,"(2, 'n/a', 'n/a', 3, 3, 4, 'n/a', 3, 4, 3, 2, 2, 'n/a', 3)",2.9,"(1, 'n/a', 'n/a', 3, 4, 4, 'n/a', 3, 4, 3, 2, 1, 'n/a', 2)",2.7,"(2, 'n/a', 'n/a', 3, 4, 4, 'n/a', 3, 4, 2, 2, 2, 'n/a', 2)",2.8,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(3,)",3.0,"(4,)",4.0,"(1,)",1,"(2, 'n/a', 'n/a', 3, 4, 4, 'n/a', 3, 4, 3, 2, 2, 'n/a', 2)(4,)",3.45,"(2, 'n/a', 'n/a', 3, 3, 4, 'n/a', 3, 4, 3, 2, 2, 'n/a', 3)(4,)",3.45,"(1, 'n/a', 'n/a', 3, 4, 4, 'n/a', 3, 4, 3, 2, 1, 'n/a', 2)(3,)",2.85,"(2, 'n/a', 'n/a', 3, 4, 4, 'n/a', 3, 4, 2, 2, 2, 'n/a', 2)(4,)",3.4,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1,)",1
E_ATqAJtTJ2w-AVGMuJFRg,"(2, 'n/a', 'n/a', 2, 3, 4, 5, 'n/a', 4, 3, 3, 3, 'n/a', 5)",3.4,"(2, 'n/a', 'n/a', 2, 4, 4, 5, 'n/a', 4, 3, 3, 4, 'n/a', 4)",3.5,"(2, 'n/a', 'n/a', 2, 4, 4, 5, 'n/a', 4, 2, 3, 1, 'n/a', 5)",3.2,"(2, 'n/a', 'n/a', 2, 4, 4, 5, 'n/a', 4, 3, 3, 2, 'n/a', 5)",3.4,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)",1,"(3, 'n/a')",3.0,"(5, 'n/a')",5.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(2, 'n/a', 'n/a', 2, 3, 4, 5, 'n/a', 4, 3, 3, 3, 'n/a', 5)(3, 'n/a')",3.2,"(2, 'n/a', 'n/a', 2, 4, 4, 5, 'n/a', 4, 3, 3, 4, 'n/a', 4)(5, 'n/a')",4.25,"(2, 'n/a', 'n/a', 2, 4, 4, 5, 'n/a', 4, 2, 3, 1, 'n/a', 5)(3, 'n/a')",3.1,"(2, 'n/a', 'n/a', 2, 4, 4, 5, 'n/a', 4, 3, 3, 2, 'n/a', 5)(3, 'n/a')",3.2,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
HdATXxdRpTV2OGtye1E28w,"(2, 'n/a', 3, 'n/a', 3, 4, 4, 3, 4, 'n/a', 1, 5, 'n/a', 3)",3.2,"(3, 'n/a', 3, 'n/a', 4, 4, 5, 2, 4, 'n/a', 1, 5, 'n/a', 2)",3.3,"(2, 'n/a', 3, 'n/a', 4, 4, 5, 2, 4, 'n/a', 1, 5, 'n/a', 1)",3.1,"(2, 'n/a', 3, 'n/a', 4, 4, 5, 2, 4, 'n/a', 1, 5, 'n/a', 2)",3.2,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(2, 'n/a')",2.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(2, 'n/a', 3, 'n/a', 3, 4, 4, 3, 4, 'n/a', 1, 5, 'n/a', 3)(3, 'n/a')",3.1,"(3, 'n/a', 3, 'n/a', 4, 4, 5, 2, 4, 'n/a', 1, 5, 'n/a', 2)(3, 'n/a')",3.15,"(2, 'n/a', 3, 'n/a', 4, 4, 5, 2, 4, 'n/a', 1, 5, 'n/a', 1)(2, 'n/a')",2.55,"(2, 'n/a', 3, 'n/a', 4, 4, 5, 2, 4, 'n/a', 1, 5, 'n/a', 2)(3, 'n/a')",3.1,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
YFGWp0JVzAUdJKyzkX5qig,"(3, 'n/a', 'n/a', 3, 2, 4, 5, 3, 4, 'n/a', 2, 3, 'n/a', 4)",3.3,"(2, 'n/a', 'n/a', 3, 1, 4, 5, 2, 5, 'n/a', 2, 3, 'n/a', 5)",3.2,"(4, 'n/a', 'n/a', 3, 1, 3, 5, 2, 5, 'n/a', 2, 2, 'n/a', 3)",3.0,"(3, 'n/a', 'n/a', 3, 1, 4, 5, 2, 5, 'n/a', 2, 3, 'n/a', 4)",3.2,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"(3, 'n/a', 'n/a', 3, 2, 4, 5, 3, 4, 'n/a', 2, 3, 'n/a', 4)(3,)",3.15,"(2, 'n/a', 'n/a', 3, 1, 4, 5, 2, 5, 'n/a', 2, 3, 'n/a', 5)(3,)",3.1,"(4, 'n/a', 'n/a', 3, 1, 3, 5, 2, 5, 'n/a', 2, 2, 'n/a', 3)(3,)",3.0,"(3, 'n/a', 'n/a', 3, 1, 4, 5, 2, 5, 'n/a', 2, 3, 'n/a', 4)(3,)",3.1,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1,)",1
lXMQOg9Bf2RoAm4bJlQf_Q,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 4, 4, 4, 5)",4.0,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 4, 4, 5, 4, 5)",4.2,"(4, 'n/a', 'n/a', 3, 5, 4, 'n/a', 'n/a', 4, 4, 4, 4, 4, 4)",4.0,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 4, 4, 4, 5)",4.0,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4, 5)",4.5,"(4, 5)",4.5,"(3, 5)",4.0,"(4, 5)",4.5,"(1, 1)",1,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 4, 4, 4, 5)(4, 5)",4.25,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 4, 4, 5, 4, 5)(4, 5)",4.35,"(4, 'n/a', 'n/a', 3, 5, 4, 'n/a', 'n/a', 4, 4, 4, 4, 4, 4)(3, 5)",4.0,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 4, 4, 4, 5)(4, 5)",4.25,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1, 1)",1
YEPrkMogtK5mlrhMoLqlxQ,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 3, 4, 'n/a', 5, 3, 4, 5)",4.0,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 4, 4, 4, 'n/a', 5, 4, 4, 5)",4.1,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 4, 'n/a', 5, 4, 4, 5)",4.2,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 4, 'n/a', 5, 4, 4, 5)",4.2,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 3, 4, 'n/a', 5, 3, 4, 5)(4, 'n/a')",4.0,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 4, 4, 4, 'n/a', 5, 4, 4, 5)(4, 'n/a')",4.05,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 4, 'n/a', 5, 4, 4, 5)(3, 'n/a')",3.6,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 4, 'n/a', 5, 4, 4, 5)(4, 'n/a')",4.1,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)(1, 'n/a')",1
M-xktWtsQ3sxYFF-aKXM2g,"(4, 'n/a', 'n/a', 2, 4, 4, 4, 4, 3, 'n/a', 4, 3, 'n/a', 5)",3.7,"(4, 'n/a', 'n/a', 2, 4, 4, 4, 4, 3, 'n/a', 4, 4, 'n/a', 3)",3.6,"(4, 'n/a', 'n/a', 2, 3, 4, 5, 4, 3, 'n/a', 4, 3, 'n/a', 4)",3.6,"(4, 'n/a', 'n/a', 2, 4, 4, 4, 4, 3, 'n/a', 4, 3, 'n/a', 4)",3.6,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"('n/a', 4)",4.0,"('n/a', 5)",5.0,"('n/a', 5)",5.0,"('n/a', 5)",5.0,"('n/a', 1)",1,"(4, 'n/a', 'n/a', 2, 4, 4, 4, 4, 3, 'n/a', 4, 3, 'n/a', 5)('n/a', 4)",3.85,"(4, 'n/a', 'n/a', 2, 4, 4, 4, 4, 3, 'n/a', 4, 4, 'n/a', 3)('n/a', 5)",4.3,"(4, 'n/a', 'n/a', 2, 3, 4, 5, 4, 3, 'n/a', 4, 3, 'n/a', 4)('n/a', 5)",4.3,"(4, 'n/a', 'n/a', 2, 4, 4, 4, 4, 3, 'n/a', 4, 3, 'n/a', 4)('n/a', 5)",4.3,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)('n/a', 1)",1
GXOs5Dixqb5PEl-ztasu3g,"(4, 'n/a', 'n/a', 4, 4, 4, 'n/a', 3, 4, 3, 3, 4, 'n/a', 5)",3.8,"(3, 'n/a', 'n/a', 4, 2, 4, 'n/a', 3, 4, 3, 2, 5, 'n/a', 5)",3.5,"(4, 'n/a', 'n/a', 4, 4, 4, 'n/a', 2, 4, 3, 3, 3, 'n/a', 5)",3.6,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 3, 4, 3, 3, 4, 'n/a', 5)",3.7,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(3,)",3.0,"(4,)",4.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"(4, 'n/a', 'n/a', 4, 4, 4, 'n/a', 3, 4, 3, 3, 4, 'n/a', 5)(3,)",3.4,"(3, 'n/a', 'n/a', 4, 2, 4, 'n/a', 3, 4, 3, 2, 5, 'n/a', 5)(4,)",3.75,"(4, 'n/a', 'n/a', 4, 4, 4, 'n/a', 2, 4, 3, 3, 3, 'n/a', 5)(3,)",3.3,"(4, 'n/a', 'n/a', 4, 3, 4, 'n/a', 3, 4, 3, 3, 4, 'n/a', 5)(3,)",3.35,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1,)",1
meXQ-TOIdFujVBByBsI2pg,"(3, 'n/a', 'n/a', 2, 1, 4, 'n/a', 3, 4, 2, 1, 1, 'n/a', 5)",2.6,"(3, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 4, 2, 1, 3, 'n/a', 5)",2.8,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 2, 4, 2, 1, 1, 'n/a', 5)",2.5,"(3, 'n/a', 'n/a', 2, 2, 4, 'n/a', 3, 4, 2, 1, 2, 'n/a', 5)",2.8,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(2, 'n/a')",2.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(3, 'n/a', 'n/a', 2, 1, 4, 'n/a', 3, 4, 2, 1, 1, 'n/a', 5)(3, 'n/a')",2.8,"(3, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 4, 2, 1, 3, 'n/a', 5)(3, 'n/a')",2.9,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 2, 4, 2, 1, 1, 'n/a', 5)(2, 'n/a')",2.25,"(3, 'n/a', 'n/a', 2, 2, 4, 'n/a', 3, 4, 2, 1, 2, 'n/a', 5)(3, 'n/a')",2.9,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
8VQBPdsnUe8QN29vQDeXDw,"(4, 'n/a', 'n/a', 2, 4, 4, 'n/a', 3, 4, 3, 3, 4, 'n/a', 4)",3.5,"(3, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 3, 3, 3, 4, 'n/a', 2)",2.8,"(3, 'n/a', 'n/a', 2, 4, 4, 'n/a', 2, 4, 2, 3, 3, 'n/a', 2)",2.9,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 3, 4, 2, 3, 4, 'n/a', 2)",3.0,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 2, 4, 4, 'n/a', 3, 4, 3, 3, 4, 'n/a', 4)(4, 'n/a')",3.75,"(3, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 3, 3, 3, 4, 'n/a', 2)(4, 'n/a')",3.4,"(3, 'n/a', 'n/a', 2, 4, 4, 'n/a', 2, 4, 2, 3, 3, 'n/a', 2)(4, 'n/a')",3.45,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 3, 4, 2, 3, 4, 'n/a', 2)(4, 'n/a')",3.5,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
xZcWSip4iXHbB07A351tAQ,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 'n/a', 4, 4, 4, 3, 4, 4)",3.5,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 4, 4, 4, 4, 4, 4)",3.4,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 4, 3, 4, 2, 4, 3)",3.0,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 4, 3, 4, 3, 4, 4)",3.2,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 'n/a', 4, 4, 4, 3, 4, 4)(4,)",3.75,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 4, 4, 4, 4, 4, 4)(4,)",3.7,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 4, 3, 4, 2, 4, 3)(4,)",3.5,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 4, 3, 4, 3, 4, 4)(4,)",3.6,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1,)",1
QeSOHkD3ZZHbXNIqVlb-aw,"(5, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 4, 4, 5, 4, 5, 5)",4.4,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 4, 3, 5, 5, 5, 5)",4.3,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 4, 4, 4, 5, 4, 4, 5)",4.1,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 4, 3, 5, 4, 5, 5)",4.2,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(5, 'n/a')",5.0,"(5, 'n/a')",5.0,"(5, 'n/a')",5.0,"(1, 'n/a')",1,"(5, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 4, 4, 5, 4, 5, 5)(4, 'n/a')",4.2,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 4, 3, 5, 5, 5, 5)(5, 'n/a')",4.65,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 4, 4, 4, 5, 4, 4, 5)(5, 'n/a')",4.55,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 4, 3, 5, 4, 5, 5)(5, 'n/a')",4.6,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
dLOKV3smrU2A8bnxsRoX_w,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 3, 4, 3, 4, 3, 'n/a', 5)",3.6,"(4, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 4, 2, 4, 5, 'n/a', 5)",3.6,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 2, 4, 3, 4, 4, 'n/a', 4)",3.5,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 3, 4, 3, 4, 4, 'n/a', 5)",3.7,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(3,)",3.0,"(4,)",4.0,"(1,)",1,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 3, 4, 3, 4, 3, 'n/a', 5)(4,)",3.8,"(4, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 4, 2, 4, 5, 'n/a', 5)(4,)",3.8,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 2, 4, 3, 4, 4, 'n/a', 4)(3,)",3.25,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 3, 4, 3, 4, 4, 'n/a', 5)(4,)",3.85,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1,)",1
zLthRYcijrAuawmxdx7Nuw,"(4, 'n/a', 'n/a', 2, 2, 3, 4, 3, 3, 'n/a', 2, 3, 'n/a', 5)",3.1,"(4, 'n/a', 'n/a', 2, 1, 2, 4, 2, 4, 'n/a', 2, 3, 'n/a', 5)",2.9,"(3, 'n/a', 'n/a', 2, 3, 3, 4, 2, 4, 'n/a', 2, 3, 'n/a', 4)",3.0,"(4, 'n/a', 'n/a', 2, 2, 3, 4, 2, 4, 'n/a', 2, 3, 'n/a', 5)",3.1,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 2, 2, 3, 4, 3, 3, 'n/a', 2, 3, 'n/a', 5)(4, 'n/a')",3.55,"(4, 'n/a', 'n/a', 2, 1, 2, 4, 2, 4, 'n/a', 2, 3, 'n/a', 5)(4, 'n/a')",3.45,"(3, 'n/a', 'n/a', 2, 3, 3, 4, 2, 4, 'n/a', 2, 3, 'n/a', 4)(3, 'n/a')",3.0,"(4, 'n/a', 'n/a', 2, 2, 3, 4, 2, 4, 'n/a', 2, 3, 'n/a', 5)(4, 'n/a')",3.55,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
mgleyEF3ViyMMpYMUM9luw,"(4, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 4, 3, 'n/a', 4)",4.0,"(3, 'n/a', 4, 'n/a', 4, 3, 5, 5, 4, 'n/a', 4, 4, 'n/a', 4)",4.0,"(3, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 4, 3, 'n/a', 4)",3.9,"(3, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 4, 3, 'n/a', 4)",3.9,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(4, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 4, 3, 'n/a', 4)(4,)",4.0,"(3, 'n/a', 4, 'n/a', 4, 3, 5, 5, 4, 'n/a', 4, 4, 'n/a', 4)(4,)",4.0,"(3, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 4, 3, 'n/a', 4)(4,)",3.95,"(3, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 4, 3, 'n/a', 4)(4,)",3.95,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1,)",1
mgIF7u3kIKs3IRd1jjNeMg,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 3, 4, 3, 3, 2, 'n/a', 3)",3.3,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 2, 5, 4, 3, 3, 'n/a', 3)",3.4,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 2, 5, 4, 3, 1, 'n/a', 3)",3.4,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 2, 5, 3, 3, 2, 'n/a', 3)",3.3,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 3, 4, 3, 3, 2, 'n/a', 3)(4, 'n/a')",3.65,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 2, 5, 4, 3, 3, 'n/a', 3)(4, 'n/a')",3.7,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 2, 5, 4, 3, 1, 'n/a', 3)(4, 'n/a')",3.7,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 2, 5, 3, 3, 2, 'n/a', 3)(4, 'n/a')",3.65,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
pn_QmDx2eXnAqS7vLjchXg,"(4, 'n/a', 4, 2, 4, 4, 4, 'n/a', 4, 'n/a', 4, 2, 'n/a', 5)",3.7,"(2, 'n/a', 4, 2, 3, 4, 5, 'n/a', 4, 'n/a', 3, 3, 'n/a', 5)",3.5,"(3, 'n/a', 4, 2, 3, 4, 4, 'n/a', 4, 'n/a', 4, 3, 'n/a', 5)",3.6,"(3, 'n/a', 4, 2, 3, 4, 4, 'n/a', 4, 'n/a', 4, 3, 'n/a', 5)",3.6,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 4, 2, 4, 4, 4, 'n/a', 4, 'n/a', 4, 2, 'n/a', 5)(4, 'n/a')",3.85,"(2, 'n/a', 4, 2, 3, 4, 5, 'n/a', 4, 'n/a', 3, 3, 'n/a', 5)(4, 'n/a')",3.75,"(3, 'n/a', 4, 2, 3, 4, 4, 'n/a', 4, 'n/a', 4, 3, 'n/a', 5)(4, 'n/a')",3.8,"(3, 'n/a', 4, 2, 3, 4, 4, 'n/a', 4, 'n/a', 4, 3, 'n/a', 5)(4, 'n/a')",3.8,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
cJpoS_PYF2KnmPdAl_l6lQ,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 5, 'n/a', 4, 5, 5, 5)",4.4,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 4, 4, 5, 'n/a', 4, 4, 4, 5)",4.1,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 5, 'n/a', 4, 4, 4, 5)",4.2,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 5, 'n/a', 4, 4, 4, 5)",4.2,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 5, 'n/a', 4, 5, 5, 5)(4, 'n/a')",4.2,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 4, 4, 5, 'n/a', 4, 4, 4, 5)(4, 'n/a')",4.05,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 5, 'n/a', 4, 4, 4, 5)(4, 'n/a')",4.1,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 4, 5, 'n/a', 4, 4, 4, 5)(4, 'n/a')",4.1,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)(1, 'n/a')",1
BhCDTW0jNMxUBeK7bITZHA,"(5, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 1, 3, 3, 4)",3.3,"(4, 'n/a', 'n/a', 'n/a', 2, 4, 4, 3, 3, 'n/a', 1, 4, 3, 4)",3.2,"(5, 'n/a', 'n/a', 'n/a', 3, 4, 4, 2, 3, 'n/a', 1, 2, 3, 4)",3.1,"(5, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 1, 3, 3, 4)",3.3,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(5, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 1, 3, 3, 4)(4, 'n/a')",3.65,"(4, 'n/a', 'n/a', 'n/a', 2, 4, 4, 3, 3, 'n/a', 1, 4, 3, 4)(4, 'n/a')",3.6,"(5, 'n/a', 'n/a', 'n/a', 3, 4, 4, 2, 3, 'n/a', 1, 2, 3, 4)(4, 'n/a')",3.55,"(5, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 1, 3, 3, 4)(4, 'n/a')",3.65,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)(1, 'n/a')",1
